OrderID,OrderDate,SKU,Category,RegionCode,Channel,Segment,SalesRep,Quantity,UnitPrice,Discount,NetRevenue,COGS,OrderStatus
ORD-100314,2025-05-15,SKU-1006,Laptops,APAC-N,Direct,Mid-Market,Rania Eriksen,1,2229.97,0.05,2118.47,1483.83,Shipped
ORD-103072,2025-05-15,SKU-1074,Networking,DACH,Partner,SMB,Rania Kaur,5,192.25,0.2,769.0,604.35,Pending
ORD-103727,2025-05-15,SKU-1072,Networking,APAC-S,Direct,Enterprise,Ada Singh,3,593.71,0.05,1692.07,1114.44,Pending
ORD-103772,2025-05-15,SKU-1118,Accessories,NA-E,Online,Enterprise,Thea Delgado,2,143.1,0.15,243.27,115.28,Shipped
ORD-104952,2025-05-15,SKU-1038,Monitors,UKI,Direct,Enterprise,Rania Eriksen,3,829.48,0,2488.44,1662.99,Shipped
ORD-100290,2025-05-16,SKU-1021,Monitors,NA-W,Direct,Enterprise,Petra Ibrahim,1,444.75,0.25,333.56,303.16,Shipped
ORD-102650,2025-05-16,SKU-1099,Storage,LATAM,Partner,Enterprise,Fatima Dahl,4,881.67,0.1,3174.01,2375.56,Shipped
ORD-102977,2025-05-16,SKU-1118,Accessories,UKI,Direct,Enterprise,Wei Tanaka,3,143.1,0.15,364.9,172.92,Shipped
ORD-104173,2025-05-16,SKU-1070,Networking,LATAM,Partner,SMB,Yusuf Mbeki,1,1052.94,0.05,1000.29,630.08,Shipped
ORD-104894,2025-05-16,SKU-1106,Accessories,UKI,Partner,SMB,Fatima Bennett,1,179.48,0,179.48,81.37,Shipped
ORD-104969,2025-05-16,SKU-1081,Storage,NORDIC,Online,SMB,Thea Delgado,3,427.43,0,1282.29,887.34,Shipped
ORD-100892,2025-05-17,SKU-1031,Monitors,DACH,Partner,Enterprise,Viktor Zhang,1,953.0,0,953.0,667.83,Shipped
ORD-101756,2025-05-17,SKU-1021,Monitors,NA-W,Direct,Mid-Market,Ada Zimmerman,3,444.75,0.25,1000.69,909.48,Shipped
ORD-101868,2025-05-17,SKU-1028,Monitors,UKI,Direct,SMB,Hana Rossi,1,1296.45,0,1296.45,836.57,Returned
ORD-102708,2025-05-17,SKU-1089,Storage,NA-W,Online,Enterprise,Ada Vargas,1,512.43,0.05,486.81,339.7,Shipped
ORD-104856,2025-05-17,SKU-1113,Accessories,NA-W,Partner,SMB,Kwame Abara,1,23.87,0.25,17.9,10.45,Shipped
ORD-104982,2025-05-17,SKU-1002,Laptops,LATAM,Partner,SMB,Emeka Weber,4,3368.08,0.15,11451.47,9198.92,Shipped
ORD-100236,2025-05-18,SKU-1092,Storage,NA-E,Direct,Mid-Market,Ada Zimmerman,3,227.16,0,681.48,481.95,Shipped
ORD-100910,2025-05-18,SKU-1105,Accessories,NA-W,Direct,Consumer,Zara Fontaine,5,139.86,0.25,524.48,304.85,Returned
ORD-101659,2025-05-18,SKU-1068,Networking,UKI,Retail,Enterprise,Malik Kowalski,1,782.54,0.15,665.16,463.25,Shipped
ORD-103008,2025-05-18,SKU-1049,Peripherals,DACH,Direct,Enterprise,Amara Dahl,1,426.32,0,426.32,231.11,Returned
ORD-104100,2025-05-18,SKU-1007,Laptops,APAC-N,Retail,Consumer,Viktor Zhang,1,1513.38,0.2,1210.7,1061.74,Shipped
ORD-100494,2025-05-19,SKU-1025,Monitors,NA-E,Retail,Mid-Market,Malik Kowalski,3,577.77,0.05,1646.64,1194.03,Pending
ORD-104965,2025-05-19,SKU-1020,Laptops,APAC-N,Online,Mid-Market,Greta Haddad,3,3674.26,0.05,10471.64,7172.16,Shipped
ORD-100375,2025-05-20,SKU-1026,Monitors,UKI,Direct,Mid-Market,Zara Fontaine,4,371.18,0.05,1410.48,1016.08,Returned
ORD-100472,2025-05-20,SKU-1022,Monitors,UKI,Partner,Enterprise,Elena Kaur,1,296.21,0.15,251.78,195.26,Shipped
ORD-100930,2025-05-20,SKU-1049,Peripherals,DACH,Partner,Mid-Market,Elena Laurent,1,426.32,0.2,341.06,231.11,Shipped
ORD-102219,2025-05-20,SKU-1050,Peripherals,LATAM,Retail,Enterprise,Greta Haddad,3,335.4,0.2,804.96,569.07,Shipped
ORD-104604,2025-05-20,SKU-1019,Laptops,LATAM,Direct,SMB,Amara Dahl,7,1704.93,0.15,10144.33,8228.29,Returned
ORD-100499,2025-05-21,SKU-1096,Storage,UKI,Direct,Consumer,Kwame Abara,1,924.54,0.25,693.4,664.98,Shipped
ORD-101305,2025-05-21,SKU-1017,Laptops,APAC-N,Online,SMB,Paulo Carvalho,1,3083.45,0.05,2929.28,2180.49,Shipped
ORD-101695,2025-05-21,SKU-1026,Monitors,NA-W,Partner,Enterprise,Rania Eriksen,1,371.18,0,371.18,254.02,Pending
ORD-102620,2025-05-21,SKU-1072,Networking,NORDIC,Direct,Mid-Market,Malik Kowalski,2,593.71,0,1187.42,742.96,Shipped
ORD-104489,2025-05-21,SKU-1099,Storage,DACH,Partner,Mid-Market,Rosa Marchetti,1,881.67,0,881.67,593.89,Returned
ORD-100633,2025-05-22,SKU-1085,Storage,NA-E,Direct,SMB,Malik Andersen,2,163.55,0.15,278.04,246.76,Pending
ORD-101788,2025-05-22,SKU-1033,Monitors,NA-E,Partner,Consumer,Nadia Kowalski,6,617.73,0.2,2965.1,2401.5,Pending
ORD-102043,2025-05-22,SKU-1101,Accessories,NA-E,Online,Mid-Market,Ivan Kaur,16,149.25,0,2388.0,960.8,Shipped
ORD-104611,2025-05-22,SKU-1055,Peripherals,APAC-S,Partner,SMB,Uma Sandoval,1,77.77,0.1,69.99,39.18,Pending
ORD-100769,2025-05-23,SKU-1016,Laptops,APAC-N,Direct,SMB,Elena Kaur,2,3292.27,0,6584.54,4456.08,Shipped
ORD-101100,2025-05-23,SKU-1014,Laptops,NA-E,Direct,Mid-Market,Thea Delgado,2,1949.83,0.25,2924.74,2643.02,Shipped
ORD-102925,2025-05-23,SKU-1100,Storage,APAC-N,Partner,SMB,Fatima Bennett,5,754.71,0,3773.55,2499.3,Shipped
ORD-104351,2025-05-23,SKU-1103,Accessories,UKI,Direct,Enterprise,Fatima Iversen,6,198.1,0,1188.6,517.8,Pending
ORD-104535,2025-05-23,SKU-1005,Laptops,NA-E,Direct,SMB,Nikolai Jensen,4,1611.9,0,6447.6,4129.16,Shipped
ORD-104653,2025-05-23,SKU-1030,Monitors,UKI,Direct,SMB,Ada Vargas,11,756.24,0.15,7070.84,5744.2,Shipped
ORD-104918,2025-05-23,SKU-1067,Networking,APAC-S,Online,Mid-Market,Greta Haddad,3,254.78,0,764.34,461.28,Shipped
ORD-102418,2025-05-24,SKU-1031,Monitors,NA-W,Partner,SMB,Fatima Dahl,8,953.0,0.15,6480.4,5342.64,Shipped
ORD-103159,2025-05-24,SKU-1047,Peripherals,NA-E,Direct,SMB,Nikolai Jensen,1,240.32,0.2,192.26,126.58,Shipped
ORD-100019,2025-05-25,SKU-1105,Accessories,NA-E,Online,Enterprise,Hana Rossi,7,139.86,0.2,783.22,426.79,Shipped
ORD-101092,2025-05-25,SKU-1056,Peripherals,NA-E,Online,Mid-Market,Amara Dahl,3,45.14,0.05,128.65,67.86,Shipped
ORD-101297,2025-05-25,SKU-1033,Monitors,DACH,Direct,Enterprise,Emeka Lindqvist,1,617.73,0.05,586.84,400.25,Shipped
ORD-102181,2025-05-25,SKU-1119,Accessories,NA-W,Online,Mid-Market,Paulo Carvalho,6,84.73,0.05,482.96,249.36,Returned
ORD-104075,2025-05-25,SKU-1036,Monitors,NA-W,Online,Mid-Market,Elena Okafor,1,1180.66,0,1180.66,767.33,Shipped
ORD-104327,2025-05-25,SKU-1073,Networking,UKI,Online,Consumer,Zara Fontaine,3,347.65,0.2,834.36,679.26,Shipped
ORD-100237,2025-05-26,SKU-1089,Storage,NORDIC,Partner,Enterprise,Darius Kaur,2,512.43,0.15,871.13,679.4,Shipped
ORD-100308,2025-05-26,SKU-1107,Accessories,LATAM,Partner,Consumer,Ada Zimmerman,1,92.86,0.1,83.57,37.72,Shipped
ORD-102222,2025-05-26,SKU-1031,Monitors,UKI,Online,Mid-Market,Yusuf Fontaine,1,953.0,0.25,714.75,667.83,Shipped
ORD-103002,2025-05-26,SKU-1028,Monitors,UKI,Online,Enterprise,Rania Eriksen,1,1296.45,0.15,1101.98,836.57,Shipped
ORD-104065,2025-05-26,SKU-1043,Peripherals,APAC-N,Direct,Mid-Market,Yusuf Mbeki,3,212.9,0,638.7,339.45,Shipped
ORD-101407,2025-05-27,SKU-1106,Accessories,APAC-S,Online,SMB,Ada Singh,2,179.48,0,358.96,162.74,Shipped
ORD-104587,2025-05-27,SKU-1029,Monitors,APAC-N,Partner,Enterprise,Amara Dahl,8,438.72,0,3509.76,2299.36,Shipped
ORD-101572,2025-05-28,SKU-1058,Peripherals,LATAM,Direct,Mid-Market,Malik Eriksen,5,410.18,0.2,1640.72,1109.35,Shipped
ORD-102090,2025-05-28,SKU-1004,Laptops,DACH,Online,SMB,Fatima Dahl,7,3198.86,0,22392.02,15533.63,Shipped
ORD-103097,2025-05-28,SKU-1094,Storage,DACH,Direct,SMB,Wei Tanaka,3,321.11,0.15,818.83,674.67,Shipped
ORD-103388,2025-05-28,SKU-1010,Laptops,LATAM,Partner,SMB,Bruno Zhang,15,1514.87,0.1,20450.74,16353.45,Shipped
ORD-103925,2025-05-28,SKU-1005,Laptops,APAC-N,Partner,SMB,Emeka Lindqvist,5,1611.9,0,8059.5,5161.45,Returned
ORD-103992,2025-05-28,SKU-1120,Accessories,NA-E,Direct,Consumer,Emeka Lindqvist,1,210.18,0.25,157.63,86.17,Shipped
ORD-104394,2025-05-28,SKU-1029,Monitors,UKI,Direct,Mid-Market,Rania Kaur,2,438.72,0,877.44,574.84,Shipped
ORD-101052,2025-05-29,SKU-1027,Monitors,DACH,Partner,SMB,Hana Rossi,1,487.06,0.25,365.3,331.56,Shipped
ORD-103651,2025-05-29,SKU-1009,Laptops,LATAM,Online,Mid-Market,Nikolai Jensen,14,3341.5,0.05,44441.95,32460.12,Shipped
ORD-104865,2025-05-29,SKU-1029,Monitors,APAC-N,Direct,Consumer,Kwame Abara,1,438.72,0.05,416.78,287.42,Pending
ORD-100440,2025-05-30,SKU-1062,Networking,NA-W,Direct,SMB,Elena Kaur,5,864.38,0.15,3673.61,2708.45,Shipped
ORD-100896,2025-05-30,SKU-1033,Monitors,UKI,Online,Enterprise,Yara Eriksen,2,617.73,0.25,926.6,800.5,Shipped
ORD-101275,2025-05-30,SKU-1094,Storage,DACH,Direct,Enterprise,Bao Kaur,3,321.11,0,963.33,674.67,Returned
ORD-102498,2025-05-30,SKU-1010,Laptops,LATAM,Direct,Enterprise,Sana Lindqvist,2,1514.87,0,3029.74,2180.46,Shipped
ORD-104202,2025-05-30,SKU-1061,Networking,NA-W,Direct,Mid-Market,Yusuf Mbeki,1,1191.4,0,1191.4,695.99,Shipped
ORD-104234,2025-05-30,SKU-1038,Monitors,NA-E,Online,Consumer,Kwame Abara,1,829.48,0.15,705.06,554.33,Shipped
ORD-104620,2025-05-30,SKU-1008,Laptops,DACH,Retail,Consumer,Yusuf Fontaine,4,2860.19,0,11440.76,7959.72,Shipped
ORD-104650,2025-05-30,SKU-1100,Storage,APAC-N,Partner,Mid-Market,Yusuf Mbeki,5,754.71,0.2,3018.84,2499.3,Pending
ORD-104718,2025-05-30,SKU-1036,Monitors,NA-E,Online,Enterprise,Bruno Zhang,1,1180.66,0.05,1121.63,767.33,Shipped
ORD-101231,2025-05-31,SKU-1039,Monitors,UKI,Direct,SMB,Zara Fontaine,3,1201.03,0.05,3422.94,2244.39,Shipped
ORD-102822,2025-05-31,SKU-1052,Peripherals,UKI,Partner,SMB,Kwame Abara,2,310.49,0,620.98,318.56,Shipped
ORD-103355,2025-05-31,SKU-1035,Monitors,LATAM,Online,Consumer,Rosa Marchetti,2,1114.67,0.15,1894.94,1526.02,Shipped
ORD-103434,2025-05-31,SKU-1098,Storage,NA-W,Online,SMB,Rosa Marchetti,7,587.94,0.15,3498.24,2850.19,Shipped
ORD-103875,2025-05-31,SKU-1052,Peripherals,NA-E,Direct,Enterprise,Rosa Marchetti,6,310.49,0.25,1397.2,955.68,Shipped
ORD-104714,2025-05-31,SKU-1097,Storage,NA-E,Direct,Mid-Market,Nadia Kowalski,1,176.34,0.2,141.07,133.35,Returned
ORD-100876,2025-06-01,SKU-1107,Accessories,NA-E,Partner,Enterprise,Elena Kaur,5,92.86,0.15,394.65,188.6,Returned
ORD-101711,2025-06-01,SKU-1105,Accessories,UKI,Partner,Mid-Market,Thea Ibrahim,1,139.86,0,139.86,60.97,Shipped
ORD-102675,2025-06-01,SKU-1032,Monitors,UKI,Retail,Enterprise,Yusuf Fontaine,10,929.07,0.2,7432.56,5854.9,Pending
ORD-104348,2025-06-01,SKU-1061,Networking,UKI,Partner,SMB,Malik Andersen,4,1191.4,0,4765.6,2783.96,Shipped
ORD-101668,2025-06-02,SKU-1030,Monitors,APAC-N,Partner,Mid-Market,Darius Kaur,1,756.24,0.1,680.62,522.2,Shipped
ORD-103265,2025-06-02,SKU-1075,Networking,NA-E,Online,Enterprise,Yusuf Mbeki,1,1273.44,0.05,1209.77,736.87,Shipped
ORD-100774,2025-06-03,SKU-1096,Storage,NA-W,Partner,Enterprise,Thea Ibrahim,25,924.54,0,23113.5,16624.5,Shipped
ORD-104966,2025-06-03,SKU-1009,Laptops,NA-W,Partner,Mid-Market,Rania Eriksen,5,3341.5,0.05,15872.12,11592.9,Shipped
ORD-100204,2025-06-04,SKU-1073,Networking,LATAM,Online,Mid-Market,Thea Zhang,1,347.65,0.2,278.12,226.42,Pending
ORD-100338,2025-06-04,SKU-1107,Accessories,UKI,Partner,Enterprise,Ada Singh,1,92.86,0.25,69.64,37.72,Pending
ORD-101445,2025-06-04,SKU-1055,Peripherals,DACH,Partner,SMB,Emeka Lindqvist,5,77.77,0.05,369.41,195.9,Shipped
ORD-101804,2025-06-04,SKU-1035,Monitors,DACH,Retail,Enterprise,Malik Eriksen,1,1114.67,0.1,1003.2,763.01,Shipped
ORD-103431,2025-06-04,SKU-1091,Storage,UKI,Partner,Enterprise,Bao Alvarez,2,949.67,0,1899.34,1399.02,Shipped
ORD-100835,2025-06-05,SKU-1032,Monitors,LATAM,Online,Consumer,Thea Zhang,2,929.07,0.2,1486.51,1170.98,Returned
ORD-101086,2025-06-05,SKU-1096,Storage,APAC-N,Direct,SMB,Amara Dahl,1,924.54,0,924.54,664.98,Shipped
ORD-101523,2025-06-05,SKU-1033,Monitors,APAC-N,Direct,Mid-Market,Ada Zimmerman,2,617.73,0,1235.46,800.5,Shipped
ORD-102276,2025-06-05,SKU-1011,Laptops,DACH,Online,Mid-Market,Ada Zimmerman,6,2304.08,0,13824.48,8935.8,Shipped
ORD-103869,2025-06-05,SKU-1071,Networking,APAC-N,Direct,Enterprise,Petra Ibrahim,6,827.39,0.15,4219.69,3172.26,Returned
ORD-100417,2025-06-06,SKU-1109,Accessories,NORDIC,Direct,Consumer,Nikolai Jensen,8,131.89,0.2,844.1,475.44,Returned
ORD-100719,2025-06-06,SKU-1001,Laptops,NA-W,Partner,Enterprise,Yusuf Fontaine,1,1590.48,0,1590.48,1122.06,Shipped
ORD-104767,2025-06-06,SKU-1041,Peripherals,NA-E,Direct,Enterprise,Wei Tanaka,3,371.64,0.2,891.94,633.81,Shipped
ORD-101741,2025-06-07,SKU-1075,Networking,APAC-S,Online,SMB,Greta Haddad,5,1273.44,0.1,5730.48,3684.35,Shipped
ORD-103311,2025-06-07,SKU-1108,Accessories,LATAM,Online,Mid-Market,Malik Kowalski,3,111.01,0,333.03,143.82,Shipped
ORD-103527,2025-06-08,SKU-1023,Monitors,NA-E,Partner,Enterprise,Ada Zimmerman,1,1366.21,0.2,1092.97,898.81,Shipped
ORD-104086,2025-06-08,SKU-1006,Laptops,NA-E,Online,Mid-Market,Fatima Bennett,2,2229.97,0.1,4013.95,2967.66,Shipped
ORD-101522,2025-06-09,SKU-1042,Peripherals,UKI,Partner,Mid-Market,Ivan Kaur,1,84.72,0,84.72,46.51,Shipped
ORD-100668,2025-06-10,SKU-1111,Accessories,NA-E,Direct,SMB,Bao Alvarez,2,118.52,0,237.04,101.34,Returned
ORD-103672,2025-06-10,SKU-1120,Accessories,APAC-N,Direct,SMB,Nikolai Jensen,51,210.18,0,10719.18,4394.67,Shipped
ORD-103706,2025-06-10,SKU-1111,Accessories,DACH,Online,Enterprise,Thea Delgado,2,118.52,0.15,201.48,101.34,Shipped
ORD-100199,2025-06-11,SKU-1089,Storage,NA-W,Partner,Mid-Market,Greta Haddad,3,512.43,0.15,1306.7,1019.1,Pending
ORD-100734,2025-06-11,SKU-1016,Laptops,DACH,Partner,Mid-Market,Kwame Abara,11,3292.27,0.2,28971.98,24508.44,Pending
ORD-101336,2025-06-11,SKU-1066,Networking,UKI,Retail,SMB,Bao Kaur,1,491.43,0.25,368.57,287.69,Shipped
ORD-103086,2025-06-11,SKU-1002,Laptops,LATAM,Online,SMB,Elena Laurent,1,3368.08,0.05,3199.68,2299.73,Returned
ORD-104712,2025-06-11,SKU-1029,Monitors,APAC-N,Partner,SMB,Thea Ibrahim,5,438.72,0,2193.6,1437.1,Shipped
ORD-101607,2025-06-12,SKU-1091,Storage,NA-W,Direct,Enterprise,Hana Rossi,3,949.67,0.05,2706.56,2098.53,Returned
ORD-101629,2025-06-12,SKU-1075,Networking,NA-W,Direct,Mid-Market,Amara Dahl,5,1273.44,0.05,6048.84,3684.35,Shipped
ORD-104196,2025-06-12,SKU-1031,Monitors,APAC-S,Partner,Mid-Market,Rania Eriksen,1,953.0,0,953.0,667.83,Shipped
ORD-100826,2025-06-13,SKU-1104,Accessories,DACH,Direct,SMB,Amara Dahl,5,40.52,0.05,192.47,96.7,Shipped
ORD-104799,2025-06-13,SKU-1078,Networking,NA-E,Online,Mid-Market,Rania Kaur,1,981.51,0.05,932.43,583.05,Shipped
ORD-100119,2025-06-14,SKU-1058,Peripherals,APAC-S,Direct,Mid-Market,Ada Zimmerman,1,410.18,0.2,328.14,221.87,Shipped
ORD-100696,2025-06-14,SKU-1110,Accessories,NA-W,Direct,SMB,Bruno Zhang,2,50.0,0.25,75.0,47.96,Shipped
ORD-100787,2025-06-14,SKU-1012,Laptops,APAC-S,Partner,SMB,Yusuf Fontaine,2,3047.46,0,6094.92,4204.78,Shipped
ORD-101247,2025-06-14,SKU-1048,Peripherals,NA-W,Online,SMB,Fatima Dahl,6,405.97,0,2435.82,1203.84,Shipped
ORD-101342,2025-06-14,SKU-1043,Peripherals,NA-E,Partner,Enterprise,Zara Fontaine,15,212.9,0,3193.5,1697.25,Shipped
ORD-101452,2025-06-14,SKU-1033,Monitors,NA-W,Direct,SMB,Sana Lindqvist,8,617.73,0.1,4447.66,3202.0,Shipped
ORD-102195,2025-06-14,SKU-1067,Networking,APAC-S,Partner,Enterprise,Yusuf Fontaine,1,254.78,0.05,242.04,153.76,Returned
ORD-103181,2025-06-14,SKU-1011,Laptops,NA-E,Online,Mid-Market,Elena Laurent,2,2304.08,0.25,3456.12,2978.6,Shipped
ORD-103301,2025-06-14,SKU-1050,Peripherals,DACH,Direct,Enterprise,Ada Zimmerman,1,335.4,0.2,268.32,189.69,Returned
ORD-103312,2025-06-14,SKU-1022,Monitors,LATAM,Partner,Enterprise,Yusuf Fontaine,2,296.21,0.05,562.8,390.52,Shipped
ORD-103528,2025-06-14,SKU-1120,Accessories,UKI,Direct,Consumer,Darius Kaur,5,210.18,0.05,998.36,430.85,Shipped
ORD-103583,2025-06-14,SKU-1004,Laptops,UKI,Direct,SMB,Paulo Carvalho,2,3198.86,0,6397.72,4438.18,Shipped
ORD-103796,2025-06-14,SKU-1089,Storage,NA-W,Direct,SMB,Zara Fontaine,3,512.43,0.15,1306.7,1019.1,Shipped
ORD-100770,2025-06-15,SKU-1093,Storage,NA-W,Direct,Mid-Market,Amara Dahl,3,856.06,0.2,2054.54,1884.84,Pending
ORD-100830,2025-06-15,SKU-1092,Storage,DACH,Online,Mid-Market,Kwame Abara,2,227.16,0.05,431.6,321.3,Returned
ORD-101859,2025-06-15,SKU-1017,Laptops,APAC-N,Online,Mid-Market,Nikolai Jensen,2,3083.45,0.2,4933.52,4360.98,Shipped
ORD-101922,2025-06-15,SKU-1111,Accessories,LATAM,Online,Enterprise,Chen Iversen,5,118.52,0.05,562.97,253.35,Returned
ORD-102281,2025-06-15,SKU-1073,Networking,APAC-N,Direct,Mid-Market,Darius Kaur,2,347.65,0.2,556.24,452.84,Shipped
ORD-102444,2025-06-15,SKU-1020,Laptops,UKI,Retail,Consumer,Fatima Bennett,1,3674.26,0.2,2939.41,2390.72,Pending
ORD-102640,2025-06-15,SKU-1093,Storage,NA-E,Direct,SMB,Nadia Kowalski,5,856.06,0.2,3424.24,3141.4,Shipped
ORD-104974,2025-06-15,SKU-1067,Networking,LATAM,Partner,Consumer,Yusuf Mbeki,3,254.78,0.1,687.91,461.28,Shipped
ORD-101470,2025-06-16,SKU-1052,Peripherals,LATAM,Online,Enterprise,Yusuf Fontaine,2,310.49,0.05,589.93,318.56,Shipped
ORD-101950,2025-06-16,SKU-1020,Laptops,UKI,Retail,Enterprise,Yara Eriksen,2,3674.26,0.2,5878.82,4781.44,Returned
ORD-103811,2025-06-16,SKU-1107,Accessories,UKI,Partner,Enterprise,Adaeze Marchetti,2,92.86,0.2,148.58,75.44,Pending
ORD-104534,2025-06-16,SKU-1051,Peripherals,APAC-N,Direct,SMB,Wei Tanaka,3,311.03,0,933.09,534.54,Returned
ORD-104562,2025-06-16,SKU-1076,Networking,DACH,Direct,SMB,Amara Dahl,1,1719.15,0.05,1633.19,1029.28,Shipped
ORD-100923,2025-06-17,SKU-1088,Storage,NA-E,Direct,SMB,Emeka Lindqvist,9,601.62,0,5414.58,3905.37,Pending
ORD-102004,2025-06-17,SKU-1003,Laptops,LATAM,Direct,SMB,Thea Delgado,1,2349.75,0.05,2232.26,1512.37,Shipped
ORD-103841,2025-06-17,SKU-1027,Monitors,NA-E,Partner,Mid-Market,Greta Haddad,6,487.06,0,2922.36,1989.36,Returned
ORD-103941,2025-06-17,SKU-1020,Laptops,NA-E,Partner,Enterprise,Wei Tanaka,2,3674.26,0,7348.52,4781.44,Pending
ORD-104154,2025-06-17,SKU-1060,Peripherals,NA-E,Direct,SMB,Rosa Weber,2,299.52,0,599.04,339.3,Shipped
ORD-102592,2025-06-18,SKU-1027,Monitors,NA-W,Direct,SMB,Fatima Iversen,5,487.06,0.05,2313.53,1657.8,Shipped
ORD-104341,2025-06-18,SKU-1010,Laptops,NA-E,Online,Enterprise,Nadia Kowalski,1,1514.87,0.2,1211.9,1090.23,Returned
ORD-104450,2025-06-18,SKU-1032,Monitors,NA-E,Direct,Mid-Market,Yusuf Fontaine,1,929.07,0.1,836.16,585.49,Shipped
ORD-104500,2025-06-18,SKU-1031,Monitors,UKI,Online,Consumer,Thea Zhang,1,953.0,0.1,857.7,667.83,Shipped
ORD-100197,2025-06-19,SKU-1047,Peripherals,NA-W,Online,Mid-Market,Thea Ibrahim,1,240.32,0,240.32,126.58,Shipped
ORD-101502,2025-06-19,SKU-1042,Peripherals,LATAM,Direct,SMB,Zara Sorensen,2,84.72,0.05,160.97,93.02,Returned
ORD-101903,2025-06-19,SKU-1090,Storage,LATAM,Partner,Enterprise,Malik Kowalski,1,853.08,0.2,682.46,563.34,Shipped
ORD-102504,2025-06-19,SKU-1025,Monitors,DACH,Direct,Enterprise,Malik Eriksen,2,577.77,0.15,982.21,796.02,Shipped
ORD-104487,2025-06-19,SKU-1050,Peripherals,NA-E,Retail,Mid-Market,Thea Zhang,2,335.4,0.05,637.26,379.38,Shipped
ORD-104997,2025-06-19,SKU-1023,Monitors,NA-W,Direct,SMB,Zara Sorensen,2,1366.21,0.05,2595.8,1797.62,Returned
ORD-101619,2025-06-20,SKU-1114,Accessories,NA-E,Direct,SMB,Ada Zimmerman,1,150.14,0.05,142.63,72.47,Shipped
ORD-102913,2025-06-20,SKU-1095,Storage,NA-W,Partner,SMB,Thea Delgado,2,537.52,0,1075.04,770.34,Shipped
ORD-103108,2025-06-20,SKU-1036,Monitors,UKI,Retail,SMB,Zara Sorensen,4,1180.66,0.2,3778.11,3069.32,Shipped
ORD-103771,2025-06-20,SKU-1015,Laptops,LATAM,Direct,Consumer,Viktor Zhang,2,1315.81,0.25,1973.71,1849.38,Returned
ORD-104336,2025-06-20,SKU-1120,Accessories,DACH,Direct,Mid-Market,Elena Laurent,6,210.18,0.05,1198.03,517.02,Shipped
ORD-104424,2025-06-20,SKU-1092,Storage,NA-W,Retail,Mid-Market,Rania Eriksen,4,227.16,0,908.64,642.6,Returned
ORD-100780,2025-06-21,SKU-1071,Networking,NA-W,Online,Enterprise,Emeka Lindqvist,1,827.39,0.05,786.02,528.71,Shipped
ORD-101806,2025-06-21,SKU-1094,Storage,LATAM,Online,Consumer,Fatima Iversen,1,321.11,0,321.11,224.89,Pending
ORD-102836,2025-06-21,SKU-1084,Storage,APAC-N,Partner,SMB,Malik Kowalski,2,497.7,0,995.4,729.16,Shipped
ORD-103122,2025-06-21,SKU-1040,Monitors,NA-W,Retail,Consumer,Bruno Zhang,1,519.33,0.1,467.4,344.73,Pending
ORD-104024,2025-06-21,SKU-1051,Peripherals,NA-W,Direct,SMB,Sana Lindqvist,2,311.03,0.15,528.75,356.36,Shipped
ORD-104178,2025-06-21,SKU-1096,Storage,NORDIC,Partner,Enterprise,Rania Kaur,3,924.54,0,2773.62,1994.94,Shipped
ORD-100495,2025-06-22,SKU-1030,Monitors,NA-E,Online,Mid-Market,Fatima Bennett,1,756.24,0.05,718.43,522.2,Shipped
ORD-100878,2025-06-22,SKU-1099,Storage,NA-W,Direct,SMB,Bao Kaur,1,881.67,0,881.67,593.89,Shipped
ORD-102746,2025-06-22,SKU-1066,Networking,APAC-N,Partner,SMB,Bruno Zhang,4,491.43,0.05,1867.43,1150.76,Returned
ORD-104483,2025-06-22,SKU-1110,Accessories,APAC-N,Partner,SMB,Petra Ibrahim,1,50.0,0.05,47.5,23.98,Shipped
ORD-101632,2025-06-23,SKU-1068,Networking,NA-W,Partner,Mid-Market,Emeka Weber,2,782.54,0.05,1486.83,926.5,Pending
ORD-102003,2025-06-23,SKU-1023,Monitors,NA-W,Partner,Mid-Market,Thea Ibrahim,8,1366.21,0,10929.68,7190.48,Shipped
ORD-102438,2025-06-23,SKU-1069,Networking,NA-E,Partner,Mid-Market,Elena Okafor,1,640.52,0,640.52,390.62,Returned
ORD-102938,2025-06-23,SKU-1085,Storage,NA-E,Direct,Mid-Market,Bao Alvarez,2,163.55,0.05,310.75,246.76,Shipped
ORD-100094,2025-06-24,SKU-1020,Laptops,NA-E,Direct,Mid-Market,Hana Rossi,4,3674.26,0.05,13962.19,9562.88,Pending
ORD-102541,2025-06-24,SKU-1089,Storage,DACH,Partner,SMB,Bao Alvarez,2,512.43,0.25,768.64,679.4,Shipped
ORD-103138,2025-06-24,SKU-1108,Accessories,NA-E,Direct,SMB,Yusuf Mbeki,4,111.01,0.1,399.64,191.76,Pending
ORD-104058,2025-06-24,SKU-1104,Accessories,NA-E,Online,Enterprise,Emeka Weber,2,40.52,0.1,72.94,38.68,Shipped
ORD-100354,2025-06-25,SKU-1054,Peripherals,NA-E,Partner,Mid-Market,Adaeze Marchetti,1,210.36,0.2,168.29,104.59,Pending
ORD-101840,2025-06-25,SKU-1103,Accessories,APAC-S,Direct,Mid-Market,Adaeze Marchetti,6,198.1,0.25,891.45,517.8,Pending
ORD-101976,2025-06-25,SKU-1042,Peripherals,UKI,Partner,SMB,Darius Kaur,1,84.72,0.25,63.54,46.51,Shipped
